527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,534,533,533,533,533,533,533,533,533,533,533,533,534,533,533,534,533,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,533,533,533,533,533,533,534,534,534,533,533,534,533,533,533,531,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,533,533,534,533,533,533,534,533,533,533,533,533,533,509,533,533,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,533,533,533,533,533,533,533,533,534,534,533,533,533,533,533,533,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,531
533,533,534,533,533,534,533,533,533,533,533,533,533,533,533,533,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,528,533,533,533,533,533,533,533,533,534,533,533,533,533,533,533,534,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,534,533,533,533,533,533,533,533,533,533,534,533,534,533,534,532,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,534,533,533,533,534,533,533,534,533,533,533,533,533,533,533,532,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,533,533,533,533,533,533,533,533,534,533,533,533,533,533,533,533,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,530,527,527
527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,533,534,533,534,533,533,533,533,533,533,533,533,534,533,533,532,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,531,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,534,533,533,533,533,534,533,533,533,534,533,533,533,533,533,533,533,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,534,533,533,533,533,533,533,533,533,533,533,533,533,533,534,533,534,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,529,533,533,533,533,534,533,533,533,533,533,533,533,534,534,533,533,530,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,533
533,534,533,533,533,533,533,533,533,534,534,533,534,533,533,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,533,533,533,533,533,533,533,533,533,533,534,534,533,534,533,531,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,532,533,533,533,534,533,533,533,533,533,533,533,533,533,533,533,534,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,530,533,533,533,533,533,533,533,533,533,533,533,533,533,509,534,533,509,533,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,533,533,533,533,533,533,533,533,533,534,533,534,534,533,533,509,533,527,527
527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,533,533,533,533,533,533,534,533,533,534,533,533,533,509,509,509,533,509,509,509,503,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,533,533,533,533,533,533,533,534,533,533,533,533,509,509,533,533,509,509,509,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,530,533,533,533,533,533,534,533,533,533,533,533,534,533,509,509,533,533,509,509,509,506,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,534,533,533,533,534,533,533,533,533,533,533,533,533,533,533,533,533,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,534,533,533,534,533,533,533,533,534,533,533,533,533,533,533,531,527,527,527,527,527,527,527,527,527
527,527,527,527,527,527,527,527,527,527,534,533,534,533,533,533,533,534,534,533,533,533,533,534,533,534,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,533,533,533,533,533,533,533,534,533,533,533,533,533,534,533,531,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,534,533,533,533,534,533,533,534,533,533,533,533,533,533,533,533,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,534,533,533,533,533,533,534,533,534,533,533,534,533,533,509,509,509,509,534,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,532,533,533,534,533,533,533,534,533,534,533,534,533,509,534,510,509,509,509,509,509,509,509,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,534,533
533,533,534,533,533,533,533,533,533,533,533,509,509,509,509,509,509,509,509,509,509,509,509,509,503,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,533,534,533,534,533,533,534,533,533,533,533,534,509,509,533,533,509,533,503,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,534,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,509,533,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,534,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,534,509,533,533,533,533,533,533,533,534,534,509,533,533,533,509,509,509,509,509,509,509,509,533,509,508,503,503,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527
527,527,527,534,533,533,533,533,533,533,533,533,533,533,533,533,509,509,509,509,509,509,509,509,510,533,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,534,533,533,509,533,533,534,533,533,533,533,533,533,533,533,509,533,533,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,533,534,533,533,533,533,533,533,533,534,533,533,533,533,534,533,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,533,533,533,533,534,533,533,533,533,533,533,533,533,533,533,531,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,533,534,533,533,533,533,533,533
533,533,533,534,533,509,533,533,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,533,533,533,533,533,533,533,533,533,533,533,533,533,534,533,533,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,533,533,533,533,533,534,533,533,533,533,533,533,533,533,509,509,533,509,509,503,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,533,533,533,533,533,533,534,533,533,533,533,533,533,533,533,533,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,534,533,533,533,533,533,533,533,534,533,533,533,533,533,509,509,509,533,509,509,509,504,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,533,533,533,533,533,533,533,534,533,533,533,533,533,533,533,533,527,527
527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,532,534,533,533,533,533,533,533,533,533,534,533,533,533,533,534,533,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,533,533,533,533,533,533,533,533,533,534,533,533,534,533,533,533,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,534,533,533,533,533,533,533,533,533,533,533,533,533,534,533,509,509,534,533,507,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,533,533,533,533,533,533,533,533,533,533,533,533,533,509,509,509,509,509,509,509,509,509,509,533,503,503,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,534,533,533,534,509,533,533,533,533,534,533,533,533,533,509,509,533,533,533,507,527,527,527,527,527,527,527
