34,534,534,534,540,541,541,541,541,540,534,541,538,502,554,560,567,568,510,510,503,553,560,559,517,510,561,527,534,535,540,540,541,540,540,540,534,535,534,534,534,534,534,540,540,541,541,540,539,534,534,534,534,534,534,540,540,540,540,541,540,534,534,534,534,534,534,534,541,541,541,540,540,541,535,534,534,534,534,534,534,540,541,540,540,541,541,534,534,535,534,535,534,534,541,541,540,541,541,540
534,535,534,534,535,534,534,541,540,540,540,541,539,534,535,534,534,534,534,540,541,541,540,540,541,534,534,534,534,535,534,534,541,540,540,540,540,540,534,534,534,535,535,534,534,540,541,541,540,540,540,534,534,534,535,534,534,534,540,540,541,540,540,540,534,535,534,535,534,534,534,541,540,540,541,541,540,534,534,535,534,535,534,541,541,541,540,540,540,534,535,534,534,534,534,534,541,540,541,540
540,540,534,534,534,535,534,534,534,541,540,540,540,540,541,535,534,534,535,535,534,534,541,541,541,540,540,540,534,534,534,534,534,534,534,541,541,541,540,540,540,534,534,534,534,534,534,541,541,540,540,540,540,534,535,535,535,534,534,535,540,541,540,540,540,540,535,535,534,534,534,534,534,540,541,541,541,540,540,534,534,534,535,534,534,534,540,541,540,540,540,540,534,534,534,534,534,534,535,540
541,540,541,540,538,534,535,534,534,534,534,541,540,541,541,540,540,534,534,534,534,534,534,535,540,541,541,540,540,540,534,534,535,534,534,534,534,540,540,541,541,541,541,534,534,535,535,534,535,534,540,540,540,540,540,540,534,534,534,534,535,534,534,540,540,540,541,541,538,534,534,534,534,534,534,541,541,540,540,541,540,534,534,534,534,534,534,535,541,540,540,541,540,540,534,535,534,535,534,534
535,540,540,540,540,540,540,535,534,535,534,534,534,534,540,541,540,540,541,540,535,534,535,535,535,534,534,541,541,540,541,541,540,534,534,534,535,535,534,541,540,541,541,540,540,534,534,534,534,534,535,534,541,540,540,540,540,540,534,534,534,534,534,534,534,541,540,540,541,540,540,534,534,534,535,534,534,535,540,540,540,541,541,541,534,534,534,534,534,534,535,540,541,540,540,541,540,534,534,534
534,534,534,540,540,541,540,541,540,534,535,534,534,534,534,534,540,541,540,541,540,541,534,535,534,534,534,534,534,541,540,540,540,540,540,534,534,534,535,535,534,535,540,541,540,540,540,540,534,534,534,534,535,534,534,540,541,540,540,541,539,534,535,534,534,534,535,541,541,541,540,540,540,535,534,534,534,535,534,534,541,540,540,541,541,541,534,535,534,534,534,534,534,541,540,541,540,540,541,534
534,534,534,534,534,534,541,541,540,540,541,540,534,534,534,534,534,535,535,541,540,541,540,540,538,534,535,534,534,534,534,540,540,540,540,541,540,534,534,534,534,534,534,535,541,541,540,541,541,540,534,534,534,535,534,534,534,541,540,541,540,541,540,535,534,534,534,535,535,535,541,540,541,540,541,540,534,534,535,534,534,534,534,540,541,541,541,540,540,534,534,534,534,534,534,540,540,540,541,541
541,534,534,534,534,534,534,534,540,540,540,541,540,540,534,534,535,534,534,534,535,541,540,541,540,541,541,534,534,511,535,535,534,534,541,541,540,540,541,540,534,534,534,535,534,534,534,540,540,541,540,540,538,534,534,534,535,534,535,540,540,540,540,541,540,516,534,534,510,510,554,535,540,517,540,540,540,541,534,534,534,534,535,535,534,540,541,541,540,541,541,534,534,534,534,534,534,534,540,540
541,541,540,541,534,535,534,535,534,535,534,541,540,540,540,541,541,534,534,534,534,535,535,541,540,541,540,541,541,534,534,534,534,534,535,535,541,540,541,540,540,541,535,534,534,534,534,535,534,540,540,540,541,541,540,534,534,534,534,534,535,535,540,540,541,541,541,540,534,535,534,534,535,534,534,541,540,541,540,540,541,534,534,535,534,534,534,540,540,540,541,541,541,534,534,535,534,534,534,534
540,540,540,540,540,540,534,534,534,534,534,534,534,541,541,541,541,540,540,535,535,534,534,534,534,534,540,541,540,540,540,541,535,534,534,534,534,534,535,540,540,541,541,541,538,535,534,534,535,534,534,541,541,541,540,540,541,534,534,534,534,534,535,534,540,541,540,540,540,540,534,534,534,534,534,534,534,541,540,540,540,541,540,535,534,535,534,535,534,534,540,541,540,540,541,541,534,534,534,535
534,534,534,540,540,541,540,540,540,535,534,534,535,534,534,541,540,540,540,540,541,534,534,534,535,535,534,534,540,541,540,541,541,540,534,534,534,534,534,534,534,541,540,541,540,540,541,534,534,534,535,534,534,535,541,541,541,541,541,540,535,534,534,535,535,535,534,541,541,541,540,540,538,534,535,534,534,534,534,540,540,540,540,540,541,534,534,534,535,535,534,534,541,540,541,541,541,541,534,534
535,534,534,534,535,541,540,541,540,541,540,534,534,535,534,534,534,534,541,540,541,541,540,541,535,534,534,534,535,534,534,540,540,540,541,540,539,534,534,535,534,534,534,540,541,540,541,540,541,534,534,534,534,535,534,534,541,541,540,541,541,541,534,534,534,535,534,535,534,541,541,540,540,540,540,534,534,534,535,535,535,534,540,540,540,541,540,540,534,534,534,534,534,534,534,541,541,541,540,540
539,534,534,535,534,534,534,540,540,540,540,540,541,534,534,534,534,534,534,535,540,541,541,541,540,540,534,534,534,534,535,534,534,541,540,541,540,540,541,534,534,534,534,534,534,534,541,540,540,540,541,541,534,534,534,534,534,534,535,540,540,541,541,541,539,534,535,534,534,534,534,541,541,541,540,541,541,534,534,534,535,534,535,535,540,540,540,541,541,540,534,534,535,534,534,534,534,540,540,541
541,541,541,535,535,535,535,534,534,534,541,540,541,541,540,540,534,534,534,534,534,534,534,541,540,540,541,541,539,534,534,534,534,534,534,541,540,540,541,541,541,535,535,535,534,534,534,534,540,541,541,541,540,540,535,534,534,534,534,534,535,541,541,541,540,540,541,534,534,534,534,535,535,534,541,540,541,540,540,540,534,534,534,534,534,535,534,540,541,540,541,540,541,534,534,535,535,534,534,541
541,540,540,541,540,535,535,534,535,534,535,535,541,540,541,541,541,541,534,534,534,534,534,534,534,540,540,541,541,541,541,534,534,534,534,534,534,534,541,540,540,540,541,540,534,534,534,534,535,535,534,541,541,540,541,540,540,534,534,534,534,534,535,541,540,540,540,540,540,535,534,534,535,534,535,535,541,541,540,540,541,540,535,534,534,535,534,534,534,541,540,541,540,541,541,534,534,534,534,534
534,534,540,540,540,540,540,541,535,534,534,534,534,535,535,540,541,540,540,541,539,535,534,535,534,534,534,540,540,540,540,540,541,534,534,535,535,534,535,534,540,541,541,541,540,540,535,535,535,534,534,534,534,540,541,541,541,541,541,534,535,534,535,535,534,534,541,541,541,540,540,541,535,534,534,534,534,534,534,541,540,540,540,540,541,534,535,535,534,535,534,540,540,540,540,541,540,534,535,534
535,534,534,534,540,540,541,541,540,540,534,534,534,534,534,535,535,541,541,541,540,541,540,534,534,534,534,534,534,534,541,541,540,541,541,541,535,534,534,535,534,535,534,540,541,540,540,541,538,534,534,534,534,534,534,541,540,541,540,541,541,534,534,534,534,534,534,534,540,540,541,541,540,540,534,535,534,534,534,534,534,540,540,540,541,540,540,534,534,535,534,534,534,534,540,541,540,540,541,540
535,534,534,534,534,534,534,540,540,540,541,540,539,534,534,534,534,534,534,540,540,540,540,541,541,534,534,535,534,535,534,534,540,541,540,541,540,541,534,534,534,534,534,535,534,541,540,541,541,540,540,534,535,535,534,534,534,535,541,540,540,541,541,540,534,534,535,534,534,534,534,540,540,541,541,541,539,534,535,534,535,534,534,540,540,541,540,541,540,534,534,534,534,534,534,534,540,540,540,540
540,540,534,534,535,535,535,535,534,540,540,540,541,541,541,534,535,534,534,534,534,534,541,540,541,540,541,541,534,534,534,534,535,534,534,541,540,540,540,541,540,534,535,535,535,534,534,540,541,540,541,541,540,534,534,534,534,534,534,535,540,541,541,540,540,540,534,534,534,535,534,534,534,540,540,541,540,541,541,534,534,534,534,534,535,534,541,540,540,540,541,541,535,535,534,534,534,534,535,540
541,541,540,540,541,535,534,534,534,534,534,541,540,541,541,540,541,534,535,534,534,534,534,535,541,541,541,540,541,541,534,534,534,534,534,534,534,540,541,540,540,540,541,534,534,534,534,534,535,534,541,541,541,540,540,541,535,534,534,534,535,534,535,540,541,540,540,541,541,534,534,535,534,534,535,540,541,541,540,540,540,534,534,534,534,534,534,535,540,540,540,540,540,540,535,534,535,534,534,535
535,540,541,541,541,541,540,534,535,535,535,534,535,534,541,540,541,541,541,540,534,534,534,534,534,534,535,540,540,540,541,540,540,535,534,535,534,535,534,541,541,541,541,540,540,535,534,534,534,534,534,534,541,541,541,540,540,540,535,535,534,534,534,534,534,541,540,540,540,540,541,534,534,534,535,534,534,534,541,541,540,540,541,540,534,534,534,534,534,535,535,540,540,540,541,540,541,534,535,534
