558,547,523,523,529,529,537,656,625,553,505,529,657,531,649,529,529,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,557
556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,557,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,550,550,550,550,550,550,550,554,556,556
556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,550,550,550,550,550,550,550,554,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550
556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,550,550,550,550,550,550,550,555,556,556,556,556,556,550,550,550,550,550
550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,550,550,550,550,550,550,550,555,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550
550,550,550,550,550,556,556,556,556,556,550,550,550,550,550,550,550,555,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556
550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556
556,556,550,550,550,550,550,550,550,553,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556
556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,550,550,550,550,550,550,550,555,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,550,550,550,550,550,550
550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,550,550,550,550,550,550,550,554,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550
550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,557,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550
