438,444,444,469,462,462,444,468,444,438,462,444,468,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,462,438,444,444,468,438,438,444,468,444,438,435,468,444,444,438,438,444,441,468,438,438,444,441,468,435,435,441,441,441,435,435,441,441,441,435,435,444,468,441,438,462,441,444,444,462,438,444,444,444,438,438,444,444,444,438,438,444,444,438,438,438,445,444,438,438,444,441,444,435,435
444,468,468,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,435,445,444,441,462,438,444,444,444,438,438,444,444,441,438,438,444,469,444,462,438,441,444,444,438,438,441,468,444,435,438,444,442,441,435,438,441,441,444,435,438,444,444,438,438,438,468,444,438,438,462,441,441,462,438,438,468,444,438,438,442,445,444,438,438,444,444,445,462,438,464,468,469,435,462,438
441,444,435,462,438,441,441,438,462,462,441,444,438,462,462,441,468,444,438,438,444,444,468,462,435,441,441,468,462,438,468,444,444,438,438,442,468,441,438,438,441,442,441,438,435,441,441,444,435,435,468,445,469,438,438,444,441,468,438,462,441,441,442,435,438,468,468,441,462,438,468,444,445,438,438,444,444,444,435,462,444,468,444,462,438,444,444,444,438,438,444,445,444,438,438,444,444,444,438,438
444,444,444,438,438,444,444,444,435,438,444,444,445,438,435,468,444,468,462,462,441,441,444,438,438,444,444,444,438,438,444,444,444,438,438,444,445,444,438,438,444,445,444,438,438,444,444,444,462,438,468,444,445,438,438,445,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,462,462,444,444,444,438,438,444,444,443,438,438,444,444,438,438,443,444,444,438,438,445
444,444,438,438,444,444,444,438,435,441,441,441,435,435,441,468,441,438,438,441,444,445,438,438,441,441,445,462,435,468,442,441,438,435,468,441,468,435,435,441,441,441,435,435,441,441,441,435,435,441,444,444,438,438,445,444,438,438,438,444,444,438,438,444,444,444,438,462,442,441,441,435,435,441,441,441,435,435,441,441,441,435,435,441,442,441,435,435,439,438,414,432,432,438,438,432,432,438,441,441
435,435,441,441,441,435,435,441,441,468,435,435,468,468,468,462,462,462,468,468,468,462,462,468,468,444,438,438,444,444,444,438,438,444,444,444,462,435,444,444,468,438,438,444,444,444,438,438,444,444,468,438,435,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,441,438,462,444,441,438,438,438,444,468,462,438,438,444,444,438,438,442,444,444,438,438,444,444,444,438,438,444,444,444
438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,441,435,435,444,444,439,438,438,444,444,438,438,444,444,444,438,438,444,468,444,438,438,441,441,441,435,438,444,468,468,462,438,438,444,444,438,438,444,444,441,438,462,444,441,468,435,462,435,441,468,438,438,441,444,444,462,438,444,441,444,435,435,441,441,441,438,435,441,441,444,438,435,441,441,441,435
435,441,441,441,435,462,441,441,441,435,462,441,441,441,435,435,441,441,435,435,438,441,441,435,435,441,441,441,435,435,468,441,441,435,462,468,468,468,438,438,441,441,441,435,435,468,441,468,435,435,462,468,468,444,438,438,441,468,444,438,438,468,444,444,435,438,444,444,438,438,444,444,444,435,438,444,468,444,438,438,444,444,468,462,438,441,468,444,438,438,444,444,444,438,438,444,444,444,438,438
444,444,444,438,438,444,444,444,438,438,444,444,444,435,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,441
441,438,438,444,444,444,438,435,441,441,441,438,435,468,441,441,435,435,441,468,441,438,438,444,444,444,438,438,444,444,438,438,438,444,444,438,438,444,444,444,438,438,444,468,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,468,435,438,468,441,444,462,438,444,468,441,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,435,435,441,444,438
462,438,444,444,438,438,444,444,444,438,438,444,444,468,462,462,435,444,444,462,462,438,468,441,444,438,435,444,444,438,438,444,444,444,462,438,462,441,441,462,462,435,441,444,438,435,462,468,468,444,438,438,444,444,444,438,438,444,444,438,438,438,444,444,438,438,444,444,444,462,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,468,444,438,462,444,444,444,435,438,444,468,468,462
462,462,441,441,435,435,441,468,444,438,438,462,444,444,438,462,438,444,468,438,438,443,444,444,438,438,444,444,444,438,438,468,444,468,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,468,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,438,438,441,444,444,438,438,463,444,444,438,438
444,444,444,438,462,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,441,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,468,462,438,468,444,441,462,438,444,468,441,435,462,444,468,441,438,462,468,444,444,438,462,441,441,441,435,435,444,441,441,435,438,441,441,444,435,435,444,444,444,438,435,444,468,441,435,435,441,441,441,435,435,444,444,462,438,438
444,468,444,438,435,444,444,438,438,444,444,444,438,438,444,444,468,438,438,444,441,441,462,462,462,444,444,438,438,441,444,444,438,438,444,444,444,438,438,441,441,441,462,438,441,441,468,438,462,444,444,468,462,462,438,441,444,438,438,438,444,444,438,438,442,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,468,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444
444,444,438,438,444,444,444,435,438,444,468,444,438,438,444,444,438,438,438,444,444,438,438,441,444,468,438,438,444,444,444,438,438,444,444,444,462,438,444,444,444,438,438,444,468,441,435,438,441,441,441,462,435,441,441,468,438,438,441,468,444,438,438,444,444,468,438,438,468,444,468,435,462,436,444,444,462,438,444,468,441,438,435,441,441,468,435,435,441,468,468,438,438,438,444,444,438,438,444,444
444,438,438,444,444,444,462,438,444,444,444,438,438,444,444,444,438,438,444,444,444,462,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,468,444,438,438,444,444,444,438,438,444,444,438,438,440,444,444,438,438,444,444,444,438,438,444,444,444,438,438,468,444,444,438,438,468,444,441,435,462,444,468,441,438,438,441,468,444,438,462,462,441,444
438,438,444,468,468,440,462,438,468,444,444,462,438,468,468,468,462,462,441,441,468,435,435,468,468,444,438,438,462,441,468,435,462,435,441,441,435,435,441,441,441,435,462,462,441,441,435,435,441,468,441,462,438,462,468,444,438,462,462,441,468,444,438,438,444,444,444,438,438,444,444,438,438,435,441,441,435,435,441,441,441,435,435,441,441,441,435,435,441,441,441,438,435,441,441,444,462,435,441,441
441,435,435,441,468,441,435,462,441,441,462,435,435,441,441,435,435,462,468,468,441,462,435,441,441,435,435,435,441,468,462,462,461,444,444,444,462,462,444,444,468,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,468,444,438,438,444,444,438,438,438,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444
438,435,468,444,444,438,438,468,444,444,462,435,441,441,441,462,462,441,441,468,435,438,444,444,468,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,441,441,441,435,462,468,444,444,437,438,468,444,468,438,438,468,444,444,438,438,444,444,444,438,438,468,444,444,438,438,468,441,468,435,435,441,441,441,435,435,441,441,441,435,435,441,441,441,435,435,441,441,441,435,435,441,441,435
435,441,441,441,435,435,441,441,441,462,462,441,441,468,462,435,441,441,468,438,435,441,441,441,435,435,441,441,441,435,462,468,441,441,435,435,468,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,468,444,438,438,444,444,438,438,441,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438
444,444,444,438,438,444,444,444,438,438,444,444,444,462,438,444,444,444,435,438,468,444,441,438,438,441,468,444,435,438,444,441,441,438,462,468,468,468,435,435,444,444,444,438,438,444,444,444,437,438,444,444,444,438,438,444,444,438,438,438,444,468,438,438,438,444,444,438,435,444,468,441,462,462,435,444,444,438,462,435,441,441,435,435,441,441,441,462,438,441,441,441,435,438,444,468,441,435,435,468
468,468,435,435,440,441,441,435,435,441,441,441,435,435,441,441,441,435,435,441,441,441,435,462,441,441,441,435,435,441,441,441,462,435,441,441,441,435,462,441,441,437,435,438,444,444,435,438,441,441,441,435,435,468,468,444,462,438,462,441,441,435,462,462,441,468,435,438,435,441,468,435,435,441,441,441,435,435,441,468,444,435,438,468,441,441,435,435,468,468,468,464,462,438,444,444,444,438,438,468
444,444,438,438,444,444,438,438,438,444,444,438,438,444,444,444,438,438,468,468,444,438,438,444,468,444,438,438,441,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,468,438,462,444,444,444,462,462,462,441,441,435,435,468,441,468,462,438,438,441,441,435,435,441,468,468,435,435,441,441,441,462,438,441,441,441,462,438,444,444,444,462,462,438,444
444,438,462,438,444,441,435,435,441,468,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,468,468,462,462,441,468,444,462,435,462,444,444,438,462,462,441,468,444,462,438,444,468,441,438,435,441,468,444,435,435,468,468,468,462,462,468,441,441,438,438,444,444,444,435,435,441,468,441,435,435,441,441,441,435,435,441,444,444,435,435,441,441,435,435,438,444
468,435,462,435,441,468,435,462,438,444,468,468,438,438,444,444,444,438,438,468,468,468,462,438,444,444,444,438,438,444,444,444,438,438,444,444,438,438,438,444,444,438,438,444,444,444,462,435,441,441,441,435,462,462,441,468,435,435,441,441,441,435,435,441,441,441,435,435,441,444,441,462,438,441,468,441,435,435,441,468,468,462,438,462,468,468,468,462,438,444,444,444,438,462,444,468,444,438,462,468
444,444,438,438,444,444,444,438,462,468,441,468,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,441,435,435,468,444,468,435,462,444,444,444,438,435,444,444,444,438,462,444,444,444,462,438,444,444,444,462,462,444,444,444,462,438,444,444,468,435,462,468,441,441,435,435,441,441,468,435,435,441,441,441,435,435,441,441,435,435,441,441,441,435,435,441,441
441,435,435,441,441,441,435,435,441,441,441,435,435,441,441,435,435,441,468,441,435,435,462,441,441,435,462,444,444,444,438,438,444,468,441,462,438,462,444,444,435,438,444,444,444,435,462,462,441,441,462,435,441,468,468,444,438,438,444,441,462,438,435,468,441,435,435,438,441,444,435,435,441,441,441,462,435,441,444,468,438,438,444,444,441,462,435,441,441,441,435,462,441,441,468,435,435,441,441,441
435,435,441,441,441,462,435,441,441,441,435,435,441,441,441,462,435,441,441,441,435,435,441,441,441,462,435,468,441,441,435,438,468,468,444,438,435,441,468,468,435,462,468,444,468,462,462,444,444,444,462,438,444,444,468,438,462,435,441,441,435,438,444,444,441,435,462,444,441,468,462,438,444,444,444,462,462,438,444,468,462,462,435,468,444,441,462,462,468,468,444,438,462,441,441,441,435,435,441,468
441,462,462,444,444,444,438,438,444,444,444,438,438,444,444,444,462,438,444,444,444,462,438,444,444,444,462,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,438,438,438,444,444,438,438,444,444,444,438,438,468,444,468,438,438,444,444,444,435,462,444,468,468,462,435,462,441,468,468,438,438,468,444,441,438,435,468,468,468,438,462,441,468
441,462,438,441,441,441,435,462,441,441,441,435,435,468,444,444,438,438,444,441,441,462,438,444,468,468,462,462,438,468,468,441,438,438,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,441,468,462,435,441,444,444,438,462,462,468,441,438,438,462,468,444,444,438,438,444,444,462,438,438,444,444,438,438,444,441,441,462,438,441,441,441,435,435,441,441,441,435,435,468,468,441,438,435,444,444
468,462,462,462,441,441,435,462,438,441,441,462,435,441,468,441,462,435,438,441,441,435,435,441,441,441,435,462,441,468,444,462,435,441,468,468,462,438,438,441,441,438,435,441,444,444,435,435,441,441,444,435,435,441,441,468,435,435,441,441,468,435,435,441,444,468,435,462,441,441,441,435,435,468,441,441,435,435,441,441,441,435,435,441,441,441,462,435,441,441,441,435,435,468,441,435,435,441,441,441
435,435,441,441,441,462,438,444,468,468,438,462,435,441,441,462,435,441,441,468,435,435,441,468,441,435,435,441,441,441,435,435,441,441,441,462,462,441,441,441,435,462,441,441,441,435,435,468,441,441,462,435,441,441,441,435,435,441,441,468,462,462,468,468,444,438,435,462,468,468,462,438,438,444,444,462,438,438,444,444,438,438,462,441,441,438,438,442,444,444,438,462,462,444,444,435,438,444,444,444
438,438,444,444,444,438,438,441,441,444,462,435,441,441,441,462,435,441,468,468,462,438,462,468,444,435,438,438,444,444,462,462,438,444,444,438,438,444,444,444,462,462,435,444,468,435,438,462,468,468,444,438,462,444,444,441,462,462,468,444,441,462,435,441,441,441,438,435,444,468,444,462,438,444,444,444,438,438,468,444,444,438,462,444,444,444,438,438,468,444,468,462,462,444,468,468,435,462,462,441
441,468,438,462,444,468,468,438,438,468,468,441,438,462,441,441,468,435,435,441,441,441,435,435,441,441,441,435,435,441,441,441,435,435,441,441,439,435,435,441,441,435,435,441,441,441,435,435,441,441,441,435,435,441,444,468,435,435,441,441,441,462,435,441,468,441,435,435,441,441,441,435,435,441,468,441,462,438,468,468,468,462,462,462,468,444,438,462,462,468,468,468,438,438,444,444,444,438,438,444
444,444,438,438,468,468,444,462,435,441,441,441,435,462,468,441,444,462,462,444,468,444,435,462,462,468,441,462,435,438,441,441,435,462,435,441,444,435,462,443,468,468,462,435,462,468,441,468,438,435,468,441,468,462,462,468,441,468,438,438,462,468,441,435,435,444,444,444,438,438,463,441,468,462,435,435,441,468,435,435,441,441,468,438,438,462,441,441,435,435,441,441,441,462,435,441,441,441,462,435
441,468,468,462,435,437,468,468,464,438,438,444,444,435,435,435,468,441,435,435,462,468,441,435,435,435,441,468,462,462,462,444,468,468,435,462,468,441,441,435,435,441,441,468,435,435,468,441,468,435,462,441,441,468,435,435,444,468,441,438,462,441,441,441,462,438,444,468,468,438,438,462,444,468,438,438,438,444,444,438,438,444,444,444,438,438,444,444,444,438,438,444,444,444,438,462,444,444,444,462
435,444,444,441,462,438,468,444,444,462,462,438,444,444,462,435,441,441,441,435,438,468,468,468,462,462,438,441,441,468,435,462,441,441,441,435,435,441,441,435,462,462,441,441,435,435,462,441,441,462,435,435,468,468,441,435,435,444,468,462,438,435,468,468,444,435,438,468,468,468,438,462,444,441,441,438,462,468,468,441,435,435,468,441,441,462,435,441,441,441,435,435,441,441,441,435,435,441,441,441
435,435,441,441,444,462,438,444,468,441,435,462,468,468,441,435,462,441,441,441,435,435,441,441,441,462,462,441,441,468,462,462,468,468,468,438,462,462,444,444,468,438,438,441,468,441,438,462,444,441,444,435,435,441,441,435,435,437,441,441,435,435,468,441,441,462,462,438,441,444,435,462,441,468,468,438,435,435,441,441,435,462,462,444,441,435,462,438,468,468,468,462,438,444,444,444,462,462,468,444
468,462,462,462,441,441,438,462,462,444,444,438,462,438,444,444,462,438,438,441,468,438,435,443,444,444,435,435,441,441,441,462,462,441,468,444,462,435,462,468,468,468,438,438,468,444,468,438,462,468,468,441,435,435,468,441,441,435,435,441,441,468,462,435,441,468,468,462,462,438,444,444,438,462,438,468,441,435,462,462,441,441,435,462,435,468,441,462,462,462,441,441,441,462,462,444,468,444,435,435
441,468,441,435,435,468,441,468,435,435,441,444,441,435,435,444,441,441,462,435,468,468,468,435,435,441,468,441,435,435,441,468,441,435,435,441,441,441,462,462,441,468,468,438,438,444,444,441,462,438,444,468,444,438,438,444,444,444,438,438,441,444,468,462,435,441,441,441,435,435,441,441,441,435,435,441,441,441,435,435,441,468,468,435,435,468,444,468,435,435,441,441,468,438,438,468,468,444,435,435
468,444,444,438,462,462,444,468,462,438,438,444,444,438,438,444,444,444,438,438,444,444,444,438,438,468,468,468,462,438,438,444,444,438,438,438,444,444,438,438,444,444,468,438,438,462,444,444,438,438,444,441,441,462,462,462,444,468,439,462,438,444,441,462,462,435,441,468,468,462,438,444,444,468,462,462,444,444,444,438,435,441,441,441,435,435,441,441,441,435,435,468,441,441,435,435,441,441,435,435
439,441,441,435,435,468,468,441,435,435,441,441,441,435,438,444,468,441,435,462,441,441,441,435,435,441,441,441,462,435,468,468,468,435,462,435,468,441,435,435,444,444,444,462,462,435,441,441,435,435,441,441,441,435,435,441,468,468,435,435,466,468,444,438,438,462,444,444,438,438,462,441,468,462,438,438,444,468,436,462,435,441,468,438,462,435,468,441,468,462,462,444,468,444,438,462,441,441,441,462
438,441,444,468,462,462,444,441,441,435,435,441,441,468,435,462,462,468,444,438,438,444,444,468,438,438,444,468,444,437,435,462,468,441,462,438,438,468,468,444,438,438,444,444,444,438,438,444,444,438,438,444,444,444,462,438,442,444,444,438,438,468,444,444,438,438,444,441,444,438,462,441,441,444,438,435,441,444,444,438,438,444,444,468,462,435,441,441,441,462,435,441,441,441,462,435,441,441,441,462
