0,550,550,550,556,556,556,556,556,553,550,550,550,550,550,550,550,5,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,553,550,550,550,550,550,550,550,5,556,556,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,553,550,550,550,550,550,550,550,5558,550,574,555,557,564,606,574,551,557,556,564,582,558,598,557,557,550,557,557,557,556,556,557,550,550,550,550,551,550,550
557,557,557,557,556,557,550,550,550,550,550,550,550,556,557,556,556,556,556,550,550,550,550,550,550,550,556,556,557,557,556,550,550,550,550,551,550,551,554,556,557,556,556,556,550,551,551,550,550,550,550,556,556,557,557,556,556,550,550,550,550,550,550,550,557,557,556,557,556,556,550,550,550,550,550,550,550,556,556,557,556,556,557,551,551,550,550,550,550,551,556,556,556,556,556,550,550,550,550,550
550,550,556,556,556,556,556,556,551,551,550,550,550,550,550,556,557,557,557,556,556,550,550,550,550,550,550,550,557,556,556,557,556,556,551,550,550,550,550,550,550,556,556,557,556,557,557,550,550,550,550,550,550,551,557,556,557,556,556,550,550,550,550,550,550,550,556,556,557,557,557,556,550,550,550,550,550,550,550,556,557,556,557,556,556,550,550,550,550,550,550,550,557,556,557,556,556,557,550,550
550,550,550,550,550,556,556,557,557,556,556,550,550,550,550,550,550,550,557,556,557,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,556,557,556,556,556,556,550,550,550,550,550,550,550,557,556,556,556,556,556,550,550,550,550,550,550,550,556,557,556,557,557,556,550,550,550,550,550,550,550,556,557,557,556,556,550,550,550,551,550,550,551,556,557,557,556,556,556
550,550,550,550,550,550,550,556,556,557,557,557,556,550,550,550,550,550,550,550,556,557,556,557,556,557,550,550,550,550,550,550,551,557,557,557,556,557,557,550,550,550,550,550,550,550,556,556,556,556,556,550,550,550,550,550,550,550,556,557,556,556,556,556,550,550,550,550,550,550,550,557,556,556,557,557,556,550,550,550,550,550,550,550,557,556,557,556,557,556,550,550,550,550,550,550,550,556,556,557
557,557,557,550,550,550,551,550,550,550,557,556,557,557,556,550,550,550,551,551,550,550,555,556,556,556,557,556,550,550,550,550,550,550,550,556,556,557,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,551,550,550,550,550,550,550,556,556,556,557,556,556,550,550,550,550,550,550,550,556,556,556,557,556,550,550,550,550,550,550,550,556,557,557,557,557,556,550,550,550,550,550,550,550,556
556,556,556,557,557,550,550,550,550,550,550,551,556,556,556,556,556,556,550,550,550,550,550,551,550,556,557,557,557,556,556,550,550,550,550,550,550,550,557,556,557,556,557,550,550,550,550,550,550,550,557,557,557,557,556,556,550,550,550,550,550,550,550,556,556,557,556,557,556,550,550,550,550,550,550,550,557,557,557,556,556,557,550,550,551,550,550,550,550,556,557,557,557,556,556,550,550,550,550,550
550,550,557,556,557,556,557,550,550,550,550,550,550,550,556,556,556,557,556,556,550,550,551,550,550,550,550,557,556,557,556,556,556,550,550,550,550,550,550,550,556,557,556,557,557,557,550,550,550,550,550,550,550,556,557,556,557,556,556,550,550,550,550,550,550,550,556,556,556,557,556,550,550,550,550,550,550,550,555,556,556,556,557,556,550,550,550,550,550,550,550,556,556,556,556,557,557,550,550,550
550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,557,557,557,556,556,556,550,550,550,550,551,550,550,557,556,556,556,557,550,550,550,550,550,550,550,555,556,557,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,550,550,550,550,557,557,556,557,557,556,550,550,550,550,550,550,550,556,557,556,557,556,556,550,550,550,550,550,550,550,556,556,556,557,556,550
550,550,551,550,550,550,557,556,557,556,557,557,550,550,550,550,550,550,550,556,556,556,556,557,556,550,550,550,550,550,550,550,556,557,557,556,556,556,550,550,550,550,550,550,550,556,556,556,556,556,556,550,550,550,551,550,550,550,557,556,556,557,557,550,550,550,550,550,550,550,556,556,556,557,556,556,550,550,550,550,550,550,550,557,556,556,556,556,557,550,550,550,550,550,550,550,556,557,556,556
